date,country,cases,deaths
2020-05-07,Rwanda,271,0
2020-05-08,Rwanda,273,0
2020-05-09,Rwanda,280,0
2020-05-10,Rwanda,284,0
2020-05-11,Rwanda,285,0
2020-05-12,Rwanda,286,0
2020-05-13,Rwanda,287,0
2020-05-14,Rwanda,287,0
2020-01-22,Saint Barthelemy,0,0
2020-01-23,Saint Barthelemy,0,0
2020-01-24,Saint Barthelemy,0,0
2020-01-25,Saint Barthelemy,0,0
2020-01-26,Saint Barthelemy,0,0
2020-01-27,Saint Barthelemy,0,0
2020-01-28,Saint Barthelemy,0,0
2020-01-29,Saint Barthelemy,0,0
2020-01-30,Saint Barthelemy,0,0
2020-01-31,Saint Barthelemy,0,0
2020-02-01,Saint Barthelemy,0,0
2020-02-02,Saint Barthelemy,0,0
2020-02-03,Saint Barthelemy,0,0
2020-02-04,Saint Barthelemy,0,0
2020-02-05,Saint Barthelemy,0,0
2020-02-06,Saint Barthelemy,0,0
2020-02-07,Saint Barthelemy,0,0
2020-02-08,Saint Barthelemy,0,0
2020-02-09,Saint Barthelemy,0,0
2020-02-10,Saint Barthelemy,0,0
2020-02-11,Saint Barthelemy,0,0
2020-02-12,Saint Barthelemy,0,0
2020-02-13,Saint Barthelemy,0,0
2020-02-14,Saint Barthelemy,0,0
2020-02-15,Saint Barthelemy,0,0
2020-02-16,Saint Barthelemy,0,0
2020-02-17,Saint Barthelemy,0,0
2020-02-18,Saint Barthelemy,0,0
2020-02-19,Saint Barthelemy,0,0
2020-02-20,Saint Barthelemy,0,0
2020-02-21,Saint Barthelemy,0,0
2020-02-22,Saint Barthelemy,0,0
2020-02-23,Saint Barthelemy,0,0
2020-02-24,Saint Barthelemy,0,0
2020-02-25,Saint Barthelemy,0,0
2020-02-26,Saint Barthelemy,0,0
2020-02-27,Saint Barthelemy,0,0
2020-02-28,Saint Barthelemy,0,0
2020-02-29,Saint Barthelemy,0,0
2020-03-01,Saint Barthelemy,0,0
2020-03-02,Saint Barthelemy,0,0
2020-03-03,Saint Barthelemy,0,0
2020-03-04,Saint Barthelemy,3,0
2020-03-05,Saint Barthelemy,3,0
2020-03-06,Saint Barthelemy,3,0
2020-03-07,Saint Barthelemy,3,0
2020-03-08,Saint Barthelemy,3,0
2020-03-09,Saint Barthelemy,1,0
2020-03-10,Saint Barthelemy,1,0
2020-03-11,Saint Barthelemy,1,0
2020-03-12,Saint Barthelemy,1,0
2020-03-13,Saint Barthelemy,1,0
2020-03-14,Saint Barthelemy,1,0
2020-03-15,Saint Barthelemy,1,0
2020-03-16,Saint Barthelemy,3,0
2020-03-17,Saint Barthelemy,3,0
2020-03-18,Saint Barthelemy,3,0
2020-03-19,Saint Barthelemy,3,0
2020-03-20,Saint Barthelemy,3,0
2020-03-21,Saint Barthelemy,3,0
2020-03-22,Saint Barthelemy,3,0
2020-03-23,Saint Barthelemy,3,0
2020-03-24,Saint Barthelemy,3,0
2020-03-25,Saint Barthelemy,3,0
2020-03-26,Saint Barthelemy,3,0
2020-03-27,Saint Barthelemy,5,0
2020-03-28,Saint Barthelemy,5,0
2020-03-29,Saint Barthelemy,5,0
2020-03-30,Saint Barthelemy,6,0
2020-03-31,Saint Barthelemy,6,0
2020-04-01,Saint Barthelemy,6,0
2020-04-02,Saint Barthelemy,6,0
2020-04-03,Saint Barthelemy,6,0
2020-04-04,Saint Barthelemy,6,0
2020-04-05,Saint Barthelemy,6,0
2020-04-06,Saint Barthelemy,6,0
2020-04-07,Saint Barthelemy,6,0
2020-04-08,Saint Barthelemy,6,0
2020-04-09,Saint Barthelemy,6,0
2020-04-10,Saint Barthelemy,6,0
2020-04-11,Saint Barthelemy,6,0
2020-04-12,Saint Barthelemy,6,0
2020-04-13,Saint Barthelemy,6,0
2020-04-14,Saint Barthelemy,6,0
2020-04-15,Saint Barthelemy,6,0
2020-04-16,Saint Barthelemy,6,0
2020-04-17,Saint Barthelemy,6,0
2020-04-18,Saint Barthelemy,6,0
2020-04-19,Saint Barthelemy,6,0
2020-04-20,Saint Barthelemy,6,0
2020-04-21,Saint Barthelemy,6,0
2020-04-22,Saint Barthelemy,6,0
2020-04-23,Saint Barthelemy,6,0
2020-04-24,Saint Barthelemy,6,0
2020-04-25,Saint Barthelemy,6,0
2020-04-26,Saint Barthelemy,6,0
2020-04-27,Saint Barthelemy,6,0
2020-04-28,Saint Barthelemy,6,0
2020-04-29,Saint Barthelemy,6,0
2020-04-30,Saint Barthelemy,6,0
2020-05-01,Saint Barthelemy,6,0
2020-05-02,Saint Barthelemy,6,0
2020-05-03,Saint Barthelemy,6,0
2020-05-04,Saint Barthelemy,6,0
2020-05-05,Saint Barthelemy,6,0
2020-05-06,Saint Barthelemy,6,0
2020-05-07,Saint Barthelemy,6,0
2020-05-08,Saint Barthelemy,6,0
2020-05-09,Saint Barthelemy,6,0
2020-05-10,Saint Barthelemy,6,0
2020-05-11,Saint Barthelemy,6,0
2020-05-12,Saint Barthelemy,6,0
2020-05-13,Saint Barthelemy,6,0
2020-05-14,Saint Barthelemy,6,0
2020-01-22,Saint Kitts and Nevis,0,0
2020-01-23,Saint Kitts and Nevis,0,0
2020-01-24,Saint Kitts and Nevis,0,0
2020-01-25,Saint Kitts and Nevis,0,0
2020-01-26,Saint Kitts and Nevis,0,0
2020-01-27,Saint Kitts and Nevis,0,0
2020-01-28,Saint Kitts and Nevis,0,0
2020-01-29,Saint Kitts and Nevis,0,0
2020-01-30,Saint Kitts and Nevis,0,0
2020-01-31,Saint Kitts and Nevis,0,0
2020-02-01,Saint Kitts and Nevis,0,0
2020-02-02,Saint Kitts and Nevis,0,0
2020-02-03,Saint Kitts and Nevis,0,0
2020-02-04,Saint Kitts and Nevis,0,0
2020-02-05,Saint Kitts and Nevis,0,0
2020-02-06,Saint Kitts and Nevis,0,0
2020-02-07,Saint Kitts and Nevis,0,0
2020-02-08,Saint Kitts and Nevis,0,0
2020-02-09,Saint Kitts and Nevis,0,0
2020-02-10,Saint Kitts and Nevis,0,0
2020-02-11,Saint Kitts and Nevis,0,0
2020-02-12,Saint Kitts and Nevis,0,0
2020-02-13,Saint Kitts and Nevis,0,0
2020-02-14,Saint Kitts and Nevis,0,0
2020-02-15,Saint Kitts and Nevis,0,0
2020-02-16,Saint Kitts and Nevis,0,0
2020-02-17,Saint Kitts and Nevis,0,0
2020-02-18,Saint Kitts and Nevis,0,0
2020-02-19,Saint Kitts and Nevis,0,0
2020-02-20,Saint Kitts and Nevis,0,0
2020-02-21,Saint Kitts and Nevis,0,0
2020-02-22,Saint Kitts and Nevis,0,0
2020-02-23,Saint Kitts and Nevis,0,0
2020-02-24,Saint Kitts and Nevis,0,0
2020-02-25,Saint Kitts and Nevis,0,0
2020-02-26,Saint Kitts and Nevis,0,0
2020-02-27,Saint Kitts and Nevis,0,0
2020-02-28,Saint Kitts and Nevis,0,0
2020-02-29,Saint Kitts and Nevis,0,0
2020-03-01,Saint Kitts and Nevis,0,0
2020-03-02,Saint Kitts and Nevis,0,0
2020-03-03,Saint Kitts and Nevis,0,0
2020-03-04,Saint Kitts and Nevis,0,0
2020-03-05,Saint Kitts and Nevis,0,0
2020-03-06,Saint Kitts and Nevis,0,0
2020-03-07,Saint Kitts and Nevis,0,0
2020-03-08,Saint Kitts and Nevis,0,0
2020-03-09,Saint Kitts and Nevis,0,0
2020-03-10,Saint Kitts and Nevis,0,0
2020-03-11,Saint Kitts and Nevis,0,0
2020-03-12,Saint Kitts and Nevis,0,0
2020-03-13,Saint Kitts and Nevis,0,0
2020-03-14,Saint Kitts and Nevis,0,0
2020-03-15,Saint Kitts and Nevis,0,0
2020-03-16,Saint Kitts and Nevis,0,0
2020-03-17,Saint Kitts and Nevis,0,0
2020-03-18,Saint Kitts and Nevis,0,0
2020-03-19,Saint Kitts and Nevis,0,0
2020-03-20,Saint Kitts and Nevis,0,0
2020-03-21,Saint Kitts and Nevis,0,0
2020-03-22,Saint Kitts and Nevis,0,0
2020-03-23,Saint Kitts and Nevis,0,0
2020-03-24,Saint Kitts and Nevis,0,0
2020-03-25,Saint Kitts and Nevis,2,0
2020-03-26,Saint Kitts and Nevis,2,0
2020-03-27,Saint Kitts and Nevis,2,0
2020-03-28,Saint Kitts and Nevis,2,0
2020-03-29,Saint Kitts and Nevis,2,0
2020-03-30,Saint Kitts and Nevis,7,0
2020-03-31,Saint Kitts and Nevis,8,0
2020-04-01,Saint Kitts and Nevis,8,0
2020-04-02,Saint Kitts and Nevis,9,0
2020-04-03,Saint Kitts and Nevis,9,0
2020-04-04,Saint Kitts and Nevis,9,0
2020-04-05,Saint Kitts and Nevis,10,0
2020-04-06,Saint Kitts and Nevis,10,0
2020-04-07,Saint Kitts and Nevis,11,0
2020-04-08,Saint Kitts and Nevis,11,0
2020-04-09,Saint Kitts and Nevis,11,0
2020-04-10,Saint Kitts and Nevis,12,0
2020-04-11,Saint Kitts and Nevis,12,0
2020-04-12,Saint Kitts and Nevis,12,0
2020-04-13,Saint Kitts and Nevis,12,0
2020-04-14,Saint Kitts and Nevis,14,0
2020-04-15,Saint Kitts and Nevis,14,0
2020-04-16,Saint Kitts and Nevis,14,0
2020-04-17,Saint Kitts and Nevis,14,0
2020-04-18,Saint Kitts and Nevis,14,0
2020-04-19,Saint Kitts and Nevis,14,0
2020-04-20,Saint Kitts and Nevis,15,0
2020-04-21,Saint Kitts and Nevis,15,0
2020-04-22,Saint Kitts and Nevis,15,0
2020-04-23,Saint Kitts and Nevis,15,0
2020-04-24,Saint Kitts and Nevis,15,0
2020-04-25,Saint Kitts and Nevis,15,0
2020-04-26,Saint Kitts and Nevis,15,0
2020-04-27,Saint Kitts and Nevis,15,0
2020-04-28,Saint Kitts and Nevis,15,0
2020-04-29,Saint Kitts and Nevis,15,0
2020-04-30,Saint Kitts and Nevis,15,0
2020-05-01,Saint Kitts and Nevis,15,0
2020-05-02,Saint Kitts and Nevis,15,0
2020-05-03,Saint Kitts and Nevis,15,0
2020-05-04,Saint Kitts and Nevis,15,0
2020-05-05,Saint Kitts and Nevis,15,0
2020-05-06,Saint Kitts and Nevis,15,0
2020-05-07,Saint Kitts and Nevis,15,0
2020-05-08,Saint Kitts and Nevis,15,0
2020-05-09,Saint Kitts and Nevis,15,0
2020-05-10,Saint Kitts and Nevis,15,0
2020-05-11,Saint Kitts and Nevis,15,0
2020-05-12,Saint Kitts and Nevis,15,0
2020-05-13,Saint Kitts and Nevis,15,0
2020-05-14,Saint Kitts and Nevis,15,0
2020-01-22,Saint Lucia,0,0
2020-01-23,Saint Lucia,0,0
2020-01-24,Saint Lucia,0,0
2020-01-25,Saint Lucia,0,0
2020-01-26,Saint Lucia,0,0
2020-01-27,Saint Lucia,0,0
2020-01-28,Saint Lucia,0,0
2020-01-29,Saint Lucia,0,0
2020-01-30,Saint Lucia,0,0
2020-01-31,Saint Lucia,0,0
2020-02-01,Saint Lucia,0,0
2020-02-02,Saint Lucia,0,0
2020-02-03,Saint Lucia,0,0
2020-02-04,Saint Lucia,0,0
2020-02-05,Saint Lucia,0,0
2020-02-06,Saint Lucia,0,0
2020-02-07,Saint Lucia,0,0
2020-02-08,Saint Lucia,0,0
2020-02-09,Saint Lucia,0,0
2020-02-10,Saint Lucia,0,0
2020-02-11,Saint Lucia,0,0
2020-02-12,Saint Lucia,0,0
2020-02-13,Saint Lucia,0,0
2020-02-14,Saint Lucia,0,0
2020-02-15,Saint Lucia,0,0
2020-02-16,Saint Lucia,0,0
2020-02-17,Saint Lucia,0,0
2020-02-18,Saint Lucia,0,0
2020-02-19,Saint Lucia,0,0
2020-02-20,Saint Lucia,0,0
2020-02-21,Saint Lucia,0,0
2020-02-22,Saint Lucia,0,0
2020-02-23,Saint Lucia,0,0
2020-02-24,Saint Lucia,0,0
2020-02-25,Saint Lucia,0,0
2020-02-26,Saint Lucia,0,0
2020-02-27,Saint Lucia,0,0
2020-02-28,Saint Lucia,0,0
2020-02-29,Saint Lucia,0,0
2020-03-01,Saint Lucia,0,0
2020-03-02,Saint Lucia,0,0
2020-03-03,Saint Lucia,0,0
2020-03-04,Saint Lucia,0,0
2020-03-05,Saint Lucia,0,0
2020-03-06,Saint Lucia,0,0
2020-03-07,Saint Lucia,0,0
2020-03-08,Saint Lucia,0,0
2020-03-09,Saint Lucia,0,0
2020-03-10,Saint Lucia,0,0
2020-03-11,Saint Lucia,0,0
2020-03-12,Saint Lucia,0,0
2020-03-13,Saint Lucia,0,0
2020-03-14,Saint Lucia,1,0
2020-03-15,Saint Lucia,2,0
2020-03-16,Saint Lucia,2,0
2020-03-17,Saint Lucia,2,0
2020-03-18,Saint Lucia,2,0
2020-03-19,Saint Lucia,2,0
2020-03-20,Saint Lucia,2,0
2020-03-21,Saint Lucia,2,0
2020-03-22,Saint Lucia,2,0
2020-03-23,Saint Lucia,3,0
2020-03-24,Saint Lucia,3,0
2020-03-25,Saint Lucia,3,0
2020-03-26,Saint Lucia,3,0
2020-03-27,Saint Lucia,3,0
2020-03-28,Saint Lucia,3,0
2020-03-29,Saint Lucia,9,0
2020-03-30,Saint Lucia,9,0
2020-03-31,Saint Lucia,13,0
2020-04-01,Saint Lucia,13,0
2020-04-02,Saint Lucia,13,0
2020-04-03,Saint Lucia,13,0
2020-04-04,Saint Lucia,14,0
2020-04-05,Saint Lucia,14,0
2020-04-06,Saint Lucia,14,0
2020-04-07,Saint Lucia,14,0
2020-04-08,Saint Lucia,14,0
2020-04-09,Saint Lucia,14,0
2020-04-10,Saint Lucia,15,0
2020-04-11,Saint Lucia,15,0
2020-04-12,Saint Lucia,15,0
2020-04-13,Saint Lucia,15,0
2020-04-14,Saint Lucia,15,0
2020-04-15,Saint Lucia,15,0
2020-04-16,Saint Lucia,15,0
2020-04-17,Saint Lucia,15,0
2020-04-18,Saint Lucia,15,0
2020-04-19,Saint Lucia,15,0
2020-04-20,Saint Lucia,15,0
2020-04-21,Saint Lucia,15,0
2020-04-22,Saint Lucia,15,0
2020-04-23,Saint Lucia,15,0
2020-04-24,Saint Lucia,15,0
2020-04-25,Saint Lucia,15,0
2020-04-26,Saint Lucia,15,0
2020-04-27,Saint Lucia,15,0
2020-04-28,Saint Lucia,15,0
2020-04-29,Saint Lucia,17,0
2020-04-30,Saint Lucia,17,0
2020-05-01,Saint Lucia,17,0
2020-05-02,Saint Lucia,17,0
2020-05-03,Saint Lucia,18,0
2020-05-04,Saint Lucia,18,0
2020-05-05,Saint Lucia,18,0
2020-05-06,Saint Lucia,18,0
2020-05-07,Saint Lucia,18,0
2020-05-08,Saint Lucia,18,0
2020-05-09,Saint Lucia,18,0
2020-05-10,Saint Lucia,18,0
2020-05-11,Saint Lucia,18,0
2020-05-12,Saint Lucia,18,0
2020-05-13,Saint Lucia,18,0
2020-05-14,Saint Lucia,18,0
2020-01-22,Saint Pierre and Miquelon,0,0
2020-01-23,Saint Pierre and Miquelon,0,0
2020-01-24,Saint Pierre and Miquelon,0,0
2020-01-25,Saint Pierre and Miquelon,0,0
2020-01-26,Saint Pierre and Miquelon,0,0
2020-01-27,Saint Pierre and Miquelon,0,0
2020-01-28,Saint Pierre and Miquelon,0,0
2020-01-29,Saint Pierre and Miquelon,0,0
2020-01-30,Saint Pierre and Miquelon,0,0
2020-01-31,Saint Pierre and Miquelon,0,0
2020-02-01,Saint Pierre and Miquelon,0,0
2020-02-02,Saint Pierre and Miquelon,0,0
2020-02-03,Saint Pierre and Miquelon,0,0
2020-02-04,Saint Pierre and Miquelon,0,0
2020-02-05,Saint Pierre and Miquelon,0,0
2020-02-06,Saint Pierre and Miquelon,0,0
2020-02-07,Saint Pierre and Miquelon,0,0
2020-02-08,Saint Pierre and Miquelon,0,0
2020-02-09,Saint Pierre and Miquelon,0,0
2020-02-10,Saint Pierre and Miquelon,0,0
2020-02-11,Saint Pierre and Miquelon,0,0
2020-02-12,Saint Pierre and Miquelon,0,0
2020-02-13,Saint Pierre and Miquelon,0,0
2020-02-14,Saint Pierre and Miquelon,0,0
2020-02-15,Saint Pierre and Miquelon,0,0
2020-02-16,Saint Pierre and Miquelon,0,0
2020-02-17,Saint Pierre and Miquelon,0,0
2020-02-18,Saint Pierre and Miquelon,0,0
2020-02-19,Saint Pierre and Miquelon,0,0
2020-02-20,Saint Pierre and Miquelon,0,0
2020-02-21,Saint Pierre and Miquelon,0,0
2020-02-22,Saint Pierre and Miquelon,0,0
2020-02-23,Saint Pierre and Miquelon,0,0
2020-02-24,Saint Pierre and Miquelon,0,0
2020-02-25,Saint Pierre and Miquelon,0,0
2020-02-26,Saint Pierre and Miquelon,0,0
2020-02-27,Saint Pierre and Miquelon,0,0
2020-02-28,Saint Pierre and Miquelon,0,0
2020-02-29,Saint Pierre and Miquelon,0,0
2020-03-01,Saint Pierre and Miquelon,0,0
2020-03-02,Saint Pierre and Miquelon,0,0
2020-03-03,Saint Pierre and Miquelon,0,0
2020-03-04,Saint Pierre and Miquelon,0,0
2020-03-05,Saint Pierre and Miquelon,0,0
2020-03-06,Saint Pierre and Miquelon,0,0
2020-03-07,Saint Pierre and Miquelon,0,0
2020-03-08,Saint Pierre and Miquelon,0,0
2020-03-09,Saint Pierre and Miquelon,0,0
2020-03-10,Saint Pierre and Miquelon,0,0
2020-03-11,Saint Pierre and Miquelon,0,0
2020-03-12,Saint Pierre and Miquelon,0,0
2020-03-13,Saint Pierre and Miquelon,0,0
2020-03-14,Saint Pierre and Miquelon,0,0
2020-03-15,Saint Pierre and Miquelon,0,0
2020-03-16,Saint Pierre and Miquelon,0,0
2020-03-17,Saint Pierre and Miquelon,0,0
2020-03-18,Saint Pierre and Miquelon,0,0
2020-03-19,Saint Pierre and Miquelon,0,0
2020-03-20,Saint Pierre and Miquelon,0,0
2020-03-21,Saint Pierre and Miquelon,0,0
2020-03-22,Saint Pierre and Miquelon,0,0
2020-03-23,Saint Pierre and Miquelon,0,0
2020-03-24,Saint Pierre and Miquelon,0,0
2020-03-25,Saint Pierre and Miquelon,0,0
2020-03-26,Saint Pierre and Miquelon,0,0
2020-03-27,Saint Pierre and Miquelon,0,0
2020-03-28,Saint Pierre and Miquelon,0,0
2020-03-29,Saint Pierre and Miquelon,0,0
2020-03-30,Saint Pierre and Miquelon,0,0
2020-03-31,Saint Pierre and Miquelon,0,0
2020-04-01,Saint Pierre and Miquelon,0,0
2020-04-02,Saint Pierre and Miquelon,0,0
2020-04-03,Saint Pierre and Miquelon,0,0
2020-04-04,Saint Pierre and Miquelon,0,0
2020-04-05,Saint Pierre and Miquelon,1,0
2020-04-06,Saint Pierre and Miquelon,1,0
2020-04-07,Saint Pierre and Miquelon,1,0
2020-04-08,Saint Pierre and Miquelon,1,0
2020-04-09,Saint Pierre and Miquelon,1,0
2020-04-10,Saint Pierre and Miquelon,1,0
2020-04-11,Saint Pierre and Miquelon,1,0
2020-04-12,Saint Pierre and Miquelon,1,0
2020-04-13,Saint Pierre and Miquelon,1,0
2020-04-14,Saint Pierre and Miquelon,1,0
2020-04-15,Saint Pierre and Miquelon,1,0
2020-04-16,Saint Pierre and Miquelon,1,0
2020-04-17,Saint Pierre and Miquelon,1,0
2020-04-18,Saint Pierre and Miquelon,1,0
2020-04-19,Saint Pierre and Miquelon,1,0
2020-04-20,Saint Pierre and Miquelon,1,0
2020-04-21,Saint Pierre and Miquelon,1,0
2020-04-22,Saint Pierre and Miquelon,1,0
2020-04-23,Saint Pierre and Miquelon,1,0
2020-04-24,Saint Pierre and Miquelon,1,0
2020-04-25,Saint Pierre and Miquelon,1,0
2020-04-26,Saint Pierre and Miquelon,1,0
2020-04-27,Saint Pierre and Miquelon,1,0
2020-04-28,Saint Pierre and Miquelon,1,0
2020-04-29,Saint Pierre and Miquelon,1,0
2020-04-30,Saint Pierre and Miquelon,1,0
2020-05-01,Saint Pierre and Miquelon,1,0
2020-05-02,Saint Pierre and Miquelon,1,0
2020-05-03,Saint Pierre and Miquelon,1,0
2020-05-04,Saint Pierre and Miquelon,1,0
2020-05-05,Saint Pierre and Miquelon,1,0
2020-05-06,Saint Pierre and Miquelon,1,0
2020-05-07,Saint Pierre and Miquelon,1,0
2020-05-08,Saint Pierre and Miquelon,1,0
2020-05-09,Saint Pierre and Miquelon,1,0
2020-05-10,Saint Pierre and Miquelon,1,0
2020-05-11,Saint Pierre and Miquelon,1,0
2020-05-12,Saint Pierre and Miquelon,1,0
2020-05-13,Saint Pierre and Miquelon,1,0
2020-05-14,Saint Pierre and Miquelon,1,0
2020-01-22,Saint Vincent and the Grenadines,0,0
2020-01-23,Saint Vincent and the Grenadines,0,0
2020-01-24,Saint Vincent and the Grenadines,0,0
2020-01-25,Saint Vincent and the Grenadines,0,0
2020-01-26,Saint Vincent and the Grenadines,0,0
2020-01-27,Saint Vincent and the Grenadines,0,0
2020-01-28,Saint Vincent and the Grenadines,0,0
2020-01-29,Saint Vincent and the Grenadines,0,0
2020-01-30,Saint Vincent and the Grenadines,0,0
2020-01-31,Saint Vincent and the Grenadines,0,0
2020-02-01,Saint Vincent and the Grenadines,0,0
2020-02-02,Saint Vincent and the Grenadines,0,0
2020-02-03,Saint Vincent and the Grenadines,0,0
2020-02-04,Saint Vincent and the Grenadines,0,0
2020-02-05,Saint Vincent and the Grenadines,0,0
2020-02-06,Saint Vincent and the Grenadines,0,0
2020-02-07,Saint Vincent and the Grenadines,0,0
2020-02-08,Saint Vincent and the Grenadines,0,0
2020-02-09,Saint Vincent and the Grenadines,0,0
2020-02-10,Saint Vincent and the Grenadines,0,0
2020-02-11,Saint Vincent and the Grenadines,0,0
2020-02-12,Saint Vincent and the Grenadines,0,0
2020-02-13,Saint Vincent and the Grenadines,0,0
2020-02-14,Saint Vincent and the Grenadines,0,0
2020-02-15,Saint Vincent and the Grenadines,0,0
2020-02-16,Saint Vincent and the Grenadines,0,0
2020-02-17,Saint Vincent and the Grenadines,0,0
2020-02-18,Saint Vincent and the Grenadines,0,0
2020-02-19,Saint Vincent and the Grenadines,0,0
2020-02-20,Saint Vincent and the Grenadines,0,0
2020-02-21,Saint Vincent and the Grenadines,0,0
2020-02-22,Saint Vincent and the Grenadines,0,0
2020-02-23,Saint Vincent and the Grenadines,0,0
2020-02-24,Saint Vincent and the Grenadines,0,0
2020-02-25,Saint Vincent and the Grenadines,0,0
2020-02-26,Saint Vincent and the Grenadines,0,0
2020-02-27,Saint Vincent and the Grenadines,0,0
2020-02-28,Saint Vincent and the Grenadines,0,0
2020-02-29,Saint Vincent and the Grenadines,0,0
2020-03-01,Saint Vincent and the Grenadines,0,0
2020-03-02,Saint Vincent and the Grenadines,0,0
2020-03-03,Saint Vincent and the Grenadines,0,0
2020-03-04,Saint Vincent and the Grenadines,0,0
2020-03-05,Saint Vincent and the Grenadines,0,0
2020-03-06,Saint Vincent and the Grenadines,0,0
2020-03-07,Saint Vincent and the Grenadines,0,0
2020-03-08,Saint Vincent and the Grenadines,0,0
2020-03-09,Saint Vincent and the Grenadines,0,0
2020-03-10,Saint Vincent and the Grenadines,0,0
2020-03-11,Saint Vincent and the Grenadines,0,0
2020-03-12,Saint Vincent and the Grenadines,0,0
2020-03-13,Saint Vincent and the Grenadines,0,0
2020-03-14,Saint Vincent and the Grenadines,1,0
2020-03-15,Saint Vincent and the Grenadines,1,0
2020-03-16,Saint Vincent and the Grenadines,1,0
2020-03-17,Saint Vincent and the Grenadines,1,0
2020-03-18,Saint Vincent and the Grenadines,1,0
2020-03-19,Saint Vincent and the Grenadines,1,0
2020-03-20,Saint Vincent and the Grenadines,1,0
2020-03-21,Saint Vincent and the Grenadines,1,0
2020-03-22,Saint Vincent and the Grenadines,1,0
2020-03-23,Saint Vincent and the Grenadines,1,0
2020-03-24,Saint Vincent and the Grenadines,1,0
2020-03-25,Saint Vincent and the Grenadines,1,0
2020-03-26,Saint Vincent and the Grenadines,1,0
2020-03-27,Saint Vincent and the Grenadines,1,0
2020-03-28,Saint Vincent and the Grenadines,1,0
2020-03-29,Saint Vincent and the Grenadines,1,0
2020-03-30,Saint Vincent and the Grenadines,1,0
2020-03-31,Saint Vincent and the Grenadines,1,0
2020-04-01,Saint Vincent and the Grenadines,1,0
2020-04-02,Saint Vincent and the Grenadines,2,0
2020-04-03,Saint Vincent and the Grenadines,3,0
2020-04-04,Saint Vincent and the Grenadines,7,0
2020-04-05,Saint Vincent and the Grenadines,7,0
2020-04-06,Saint Vincent and the Grenadines,7,0
2020-04-07,Saint Vincent and the Grenadines,8,0
2020-04-08,Saint Vincent and the Grenadines,8,0
2020-04-09,Saint Vincent and the Grenadines,12,0
2020-04-10,Saint Vincent and the Grenadines,12,0
2020-04-11,Saint Vincent and the Grenadines,12,0
2020-04-12,Saint Vincent and the Grenadines,12,0
2020-04-13,Saint Vincent and the Grenadines,12,0
2020-04-14,Saint Vincent and the Grenadines,12,0
2020-04-15,Saint Vincent and the Grenadines,12,0
2020-04-16,Saint Vincent and the Grenadines,12,0
2020-04-17,Saint Vincent and the Grenadines,12,0
2020-04-18,Saint Vincent and the Grenadines,12,0
2020-04-19,Saint Vincent and the Grenadines,12,0
2020-04-20,Saint Vincent and the Grenadines,12,0
2020-04-21,Saint Vincent and the Grenadines,12,0
2020-04-22,Saint Vincent and the Grenadines,13,0
2020-04-23,Saint Vincent and the Grenadines,13,0
2020-04-24,Saint Vincent and the Grenadines,14,0
2020-04-25,Saint Vincent and the Grenadines,14,0
2020-04-26,Saint Vincent and the Grenadines,14,0
2020-04-27,Saint Vincent and the Grenadines,15,0
2020-04-28,Saint Vincent and the Grenadines,15,0
2020-04-29,Saint Vincent and the Grenadines,16,0
2020-04-30,Saint Vincent and the Grenadines,16,0
2020-05-01,Saint Vincent and the Grenadines,16,0
2020-05-02,Saint Vincent and the Grenadines,16,0
2020-05-03,Saint Vincent and the Grenadines,16,0
2020-05-04,Saint Vincent and the Grenadines,17,0
2020-05-05,Saint Vincent and the Grenadines,17,0
2020-05-06,Saint Vincent and the Grenadines,17,0
2020-05-07,Saint Vincent and the Grenadines,17,0
2020-05-08,Saint Vincent and the Grenadines,17,0
2020-05-09,Saint Vincent and the Grenadines,17,0
2020-05-10,Saint Vincent and the Grenadines,17,0
2020-05-11,Saint Vincent and the Grenadines,17,0
2020-05-12,Saint Vincent and the Grenadines,17,0
2020-05-13,Saint Vincent and the Grenadines,17,0
2020-05-14,Saint Vincent and the Grenadines,17,0
2020-01-22,San Marino,0,0
2020-01-23,San Marino,0,0
2020-01-24,San Marino,0,0
2020-01-25,San Marino,0,0
2020-01-26,San Marino,0,0
2020-01-27,San Marino,0,0
2020-01-28,San Marino,0,0
2020-01-29,San Marino,0,0
2020-01-30,San Marino,0,0
2020-01-31,San Marino,0,0
2020-02-01,San Marino,0,0
2020-02-02,San Marino,0,0
2020-02-03,San Marino,0,0
2020-02-04,San Marino,0,0
2020-02-05,San Marino,0,0
2020-02-06,San Marino,0,0
2020-02-07,San Marino,0,0
2020-02-08,San Marino,0,0
2020-02-09,San Marino,0,0
2020-02-10,San Marino,0,0
2020-02-11,San Marino,0,0
2020-02-12,San Marino,0,0
2020-02-13,San Marino,0,0
2020-02-14,San Marino,0,0
2020-02-15,San Marino,0,0
2020-02-16,San Marino,0,0
2020-02-17,San Marino,0,0
2020-02-18,San Marino,0,0
2020-02-19,San Marino,0,0
2020-02-20,San Marino,0,0
2020-02-21,San Marino,0,0
2020-02-22,San Marino,0,0
2020-02-23,San Marino,0,0
2020-02-24,San Marino,0,0
2020-02-25,San Marino,0,0
2020-02-26,San Marino,0,0
2020-02-27,San Marino,1,0
2020-02-28,San Marino,1,0
2020-02-29,San Marino,1,0
2020-03-01,San Marino,1,0
2020-03-02,San Marino,8,0
2020-03-03,San Marino,10,1
2020-03-04,San Marino,16,1
2020-03-05,San Marino,21,1
2020-03-06,San Marino,21,1
2020-03-07,San Marino,23,1
